id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err,airmass
Auto_1061,5652.54,2223.15,5652.68,2223.18,145.53833,44.54016,09h42m09.20s,+44d32m24.6s,147.0,1746.000,2141.311,193.259,11.08,-8.327,0.098,15.370,0.149,1.1095
Auto_1062,6200.41,861.13,6200.61,861.09,145.40321,45.09387,09h41m36.77s,+45d05m37.9s,170.0,1745.000,2288.453,192.517,11.89,-8.399,0.091,15.298,0.145,1.1095
Auto_1063,1964.12,2928.50,1964.20,2928.57,144.06925,43.55890,09h36m16.62s,+43d33m32.0s,155.0,1745.000,2291.231,190.612,12.02,-8.400,0.090,15.296,0.144,1.1095
Auto_1064,3600.83,194.04,3600.91,194.01,144.01914,44.78225,09h36m04.59s,+44d46m56.1s,172.0,1743.000,2106.172,191.014,11.03,-8.309,0.098,15.388,0.149,1.1095
Auto_1065,1349.45,2896.97,1349.44,2896.98,143.78641,43.44193,09h35m08.74s,+43d26m30.9s,177.0,1743.000,2273.291,190.692,11.92,-8.392,0.091,15.305,0.145,1.1095
Auto_1066,2689.44,1187.94,2689.53,1187.93,143.89435,44.27231,09h35m34.64s,+44d16m20.3s,163.0,1743.000,2431.260,190.690,12.75,-8.465,0.085,15.232,0.141,1.1095
Auto_1067,3038.07,2769.00,3038.18,2769.02,144.50565,43.83175,09h38m01.36s,+43d49m54.3s,140.0,1732.000,2284.554,193.266,11.82,-8.397,0.092,15.299,0.145,1.1095
Auto_1068,4792.80,80.46,4792.92,80.44,144.53142,45.06357,09h38m07.54s,+45d03m48.8s,153.0,1731.000,2162.372,191.279,11.30,-8.337,0.096,15.359,0.148,1.1095
Auto_1069,5723.59,1338.33,5723.80,1338.29,145.32032,44.84325,09h41m16.88s,+44d50m35.7s,149.0,1731.000,2230.193,191.758,11.63,-8.371,0.093,15.326,0.146,1.1095
Auto_1070,4497.72,3888.53,4497.76,3888.63,145.47892,43.76378,09h41m54.94s,+43d45m49.6s,141.0,1724.000,2271.001,192.741,11.78,-8.391,0.092,15.306,0.145,1.1095
Auto_1071,4903.78,3756.24,4903.90,3756.42,145.62586,43.88862,09h42m30.21s,+43d53m19.0s,136.0,1718.000,2198.295,192.557,11.42,-8.355,0.095,15.341,0.147,1.1095
Auto_1072,4959.94,3148.67,4960.04,3148.71,145.48241,44.09858,09h41m55.78s,+44d05m54.9s,141.0,1717.000,2465.394,192.292,12.82,-8.480,0.085,15.217,0.141,1.1095
Auto_1073,5045.81,3379.12,5045.94,3379.23,145.58559,44.04046,09h42m20.54s,+44d02m25.7s,150.0,1715.000,2416.165,192.400,12.56,-8.458,0.086,15.239,0.142,1.1095
Auto_1074,3486.40,3242.45,3486.54,3242.49,144.84180,43.76951,09h39m22.03s,+43d46m10.2s,153.0,1710.000,2393.461,190.875,12.54,-8.448,0.087,15.249,0.142,1.1095
Auto_1075,2179.85,1334.71,2179.92,1334.71,143.70728,44.11890,09h34m49.75s,+44d07m08.1s,168.0,1710.000,2185.991,190.017,11.50,-8.349,0.094,15.347,0.147,1.1095
Auto_1076,3945.13,3972.67,3945.23,3972.77,145.25301,43.62481,09h41m00.72s,+43d37m29.3s,140.0,1709.000,2270.932,191.420,11.86,-8.391,0.092,15.306,0.145,1.1095
Auto_1077,3846.54,1481.93,3846.64,1481.94,144.50373,44.41586,09h38m00.90s,+44d24m57.1s,144.0,1709.000,2282.061,191.606,11.91,-8.396,0.091,15.301,0.145,1.1095
Auto_1078,2121.48,1996.78,2121.52,1996.78,143.87242,43.89284,09h35m29.38s,+43d53m34.2s,165.0,1708.000,2327.061,189.650,12.27,-8.417,0.088,15.279,0.143,1.1095
Auto_1079,4692.87,440.82,4693.01,440.79,144.59000,44.92662,09h38m21.60s,+44d55m35.8s,156.0,1704.000,2108.239,191.164,11.03,-8.310,0.098,15.387,0.149,1.1095
Auto_1080,6179.95,2230.74,6180.09,2230.75,145.78145,44.64278,09h43m07.55s,+44d38m34.0s,144.0,1704.000,2089.715,191.284,10.92,-8.300,0.099,15.396,0.150,1.1095
Auto_1081,4446.03,3855.45,4446.16,3855.57,145.44640,43.76417,09h41m47.14s,+43d45m51.0s,142.0,1703.000,2225.078,191.742,11.60,-8.368,0.094,15.328,0.146,1.1095
Auto_1082,5424.81,2370.01,5424.93,2370.02,145.47571,44.44654,09h41m54.17s,+44d26m47.6s,150.0,1701.000,2295.488,193.097,11.89,-8.402,0.091,15.294,0.145,1.1095
Auto_1083,4447.90,761.00,4448.01,760.97,144.57037,44.77290,09h38m16.89s,+44d46m22.4s,149.0,1698.000,2115.379,190.609,11.10,-8.313,0.098,15.383,0.149,1.1095
Auto_1084,2571.33,3611.58,2571.38,3611.66,144.53470,43.46254,09h38m08.33s,+43d27m45.1s,148.0,1697.000,2147.971,191.249,11.23,-8.330,0.097,15.366,0.148,1.1095
Auto_1085,740.04,1584.06,740.07,1584.05,143.13714,43.73749,09h32m32.91s,+43d44m15.0s,192.0,1695.000,2108.660,190.736,11.06,-8.310,0.098,15.386,0.149,1.1095
Auto_1086,1664.29,2709.18,1664.31,2709.18,143.87271,43.56777,09h35m29.45s,+43d34m04.0s,164.0,1694.000,2190.012,190.224,11.51,-8.351,0.094,15.345,0.147,1.1095
Auto_1087,3879.86,434.64,3879.93,434.59,144.21637,44.76210,09h36m51.93s,+44d45m43.6s,159.0,1692.000,2207.072,191.291,11.54,-8.360,0.094,15.337,0.147,1.1095
Auto_1088,3994.76,941.02,3994.80,940.96,144.41542,44.62178,09h37m39.70s,+44d37m18.4s,159.0,1691.000,2355.070,191.133,12.32,-8.430,0.088,15.266,0.143,1.1095
Auto_1089,3197.69,1366.89,3197.81,1366.86,144.17602,44.31965,09h36m42.24s,+44d19m10.7s,136.0,1690.000,2221.179,190.879,11.64,-8.366,0.093,15.330,0.146,1.1095
Auto_1090,2094.91,2045.41,2094.97,2045.48,143.87452,43.87160,09h35m29.88s,+43d52m17.8s,160.0,1685.000,2199.871,190.073,11.57,-8.356,0.094,15.340,0.146,1.1095
Auto_1091,5779.07,2998.31,5779.20,2998.33,145.81289,44.31173,09h43m15.09s,+44d18m42.2s,146.0,1683.000,1997.309,191.917,10.41,-8.251,0.104,15.445,0.153,1.1095
Auto_1092,3205.63,122.51,3205.68,122.51,143.81841,44.72343,09h35m16.42s,+44d43m24.3s,161.0,1679.000,2201.505,190.615,11.55,-8.357,0.094,15.340,0.146,1.1095
Auto_1093,4353.61,2156.15,4353.73,2156.15,144.92713,44.30003,09h39m42.51s,+44d18m00.1s,144.0,1678.000,2153.463,192.010,11.22,-8.333,0.097,15.364,0.148,1.1095
Auto_1094,630.50,1726.06,630.46,1726.07,143.12993,43.66892,09h32m31.18s,+43d40m08.1s,197.0,1676.000,2080.337,190.384,10.93,-8.295,0.099,15.401,0.150,1.1095
Auto_1095,2491.65,2119.45,2491.74,2119.47,144.07397,43.92986,09h36m17.75s,+43d55m47.5s,136.0,1672.000,2261.702,190.904,11.85,-8.386,0.092,15.310,0.145,1.1095
Auto_1096,2057.95,1628.39,2058.00,1628.44,143.73757,43.99868,09h34m57.02s,+43d59m55.3s,154.0,1672.000,2247.678,190.110,11.82,-8.379,0.092,15.317,0.145,1.1095
Auto_1097,5453.67,3494.12,5453.79,3494.18,145.80251,44.08446,09h43m12.60s,+44d05m04.0s,144.0,1671.000,2091.922,191.832,10.90,-8.301,0.100,15.395,0.150,1.1095
Auto_1098,696.38,3176.06,696.45,3176.10,143.57732,43.21671,09h34m18.56s,+43d13m00.2s,179.0,1670.000,2251.020,190.496,11.82,-8.381,0.092,15.315,0.145,1.1095
Auto_1099,3843.95,3127.42,3844.07,3127.50,144.97082,43.87979,09h39m53.00s,+43d52m47.2s,134.0,1665.000,2145.658,192.351,11.15,-8.329,0.097,15.368,0.149,1.1095
Auto_1100,672.15,676.25,672.17,676.26,142.84236,44.01429,09h31m22.17s,+44d00m51.4s,203.0,1665.000,2074.824,189.578,10.94,-8.292,0.099,15.404,0.150,1.1095
Auto_1101,70.81,2737.67,70.81,2737.70,143.17628,43.22743,09h32m42.31s,+43d13m38.7s,176.0,1664.000,2086.341,190.116,10.97,-8.298,0.099,15.398,0.150,1.1095
Auto_1102,688.83,3066.21,688.83,3066.23,143.54251,43.25046,09h34m10.20s,+43d15m01.7s,184.0,1655.000,2126.255,189.869,11.20,-8.319,0.097,15.377,0.148,1.1095
Auto_1103,2257.11,4147.26,2257.09,4147.36,144.54512,43.22471,09h38m10.83s,+43d13m29.0s,158.0,1654.000,2240.302,190.635,11.75,-8.376,0.092,15.321,0.145,1.1095
Auto_1104,2520.71,79.92,2520.73,79.88,143.49549,44.59439,09h33m58.92s,+44d35m39.8s,179.0,1651.000,2129.102,189.260,11.25,-8.320,0.097,15.376,0.148,1.1095
Auto_1105,3520.86,2956.85,3520.97,2956.90,144.77671,43.86950,09h39m06.41s,+43d52m10.2s,134.0,1649.000,2036.218,190.803,10.67,-8.272,0.102,15.424,0.152,1.1095
Auto_1106,925.39,1125.84,925.38,1125.85,143.08597,43.92353,09h32m20.63s,+43d55m24.7s,191.0,1648.000,2028.149,190.616,10.64,-8.268,0.102,15.429,0.152,1.1095
Auto_1107,1969.69,2707.90,1969.68,2707.89,144.00867,43.63140,09h36m02.08s,+43d37m53.0s,159.0,1647.000,2185.038,190.355,11.48,-8.349,0.095,15.348,0.147,1.1095
Auto_1108,5423.08,2355.30,5423.26,2355.30,145.47078,44.45101,09h41m52.99s,+44d27m03.6s,136.0,1646.000,1983.502,192.005,10.33,-8.244,0.105,15.453,0.154,1.1095
Auto_1109,1904.82,1784.29,1904.87,1784.27,143.71399,43.91646,09h34m51.36s,+43d54m59.3s,165.0,1645.000,2154.447,189.895,11.35,-8.333,0.096,15.363,0.148,1.1095
Auto_1110,3402.00,4022.23,3402.05,4022.42,145.02248,43.49859,09h40m05.39s,+43d29m54.9s,142.0,1643.000,2235.656,191.526,11.67,-8.374,0.093,15.323,0.146,1.1095
Auto_1111,4554.71,679.85,4554.82,679.80,144.59581,44.82101,09h38m23.00s,+44d49m15.6s,145.0,1643.000,2052.454,191.193,10.74,-8.281,0.101,15.416,0.151,1.1095
Auto_1112,3441.79,2425.09,3441.87,2425.12,144.59001,44.02632,09h38m21.60s,+44d01m34.8s,131.0,1640.000,2168.238,190.528,11.38,-8.340,0.095,15.356,0.147,1.1095
Auto_1113,1230.25,128.61,1230.20,128.62,142.93009,44.30748,09h31m43.22s,+44d18m26.9s,186.0,1631.000,2104.040,189.826,11.08,-8.308,0.098,15.389,0.149,1.1095
Auto_1114,5228.28,3798.28,5228.44,3798.40,145.78437,43.93986,09h43m08.25s,+43d56m23.5s,145.0,1625.000,2005.690,191.584,10.47,-8.256,0.104,15.441,0.153,1.1095
Auto_1115,263.41,549.14,263.38,549.17,142.62452,43.96851,09h30m29.89s,+43d58m06.6s,188.0,1623.000,1970.417,190.389,10.35,-8.236,0.105,15.460,0.154,1.1095
Auto_1116,687.15,276.43,687.11,276.48,142.73191,44.14536,09h30m55.66s,+44d08m43.3s,181.0,1613.000,2102.664,189.491,11.10,-8.307,0.098,15.389,0.149,1.1095
Auto_1117,3205.93,721.66,3206.00,721.63,143.99297,44.53016,09h35m58.31s,+44d31m48.6s,146.0,1609.000,2133.056,190.003,11.23,-8.323,0.097,15.374,0.148,1.1095
Auto_1118,5304.92,40.87,5305.04,40.81,144.75529,45.18030,09h39m01.27s,+45d10m49.1s,159.0,1607.000,1920.615,190.752,10.07,-8.209,0.108,15.488,0.156,1.1095
Auto_1119,2015.21,1986.23,2015.22,1986.24,143.82174,43.87418,09h35m17.22s,+43d52m27.0s,168.0,1604.000,2033.485,190.362,10.68,-8.271,0.102,15.426,0.151,1.1095
Auto_1120,690.23,2840.30,690.24,2840.31,143.47826,43.32337,09h33m54.78s,+43d19m24.1s,182.0,1604.000,2081.998,190.418,10.93,-8.296,0.099,15.400,0.150,1.1095
Auto_1121,4126.86,866.13,4126.96,866.08,144.45405,44.67314,09h37m48.97s,+44d40m23.3s,147.0,1603.000,2146.778,190.218,11.29,-8.329,0.096,15.367,0.148,1.1095
Auto_1122,6147.42,1194.25,6147.58,1194.22,145.47381,44.97485,09h41m53.71s,+44d58m29.5s,152.0,1603.000,2061.456,191.726,10.75,-8.285,0.101,15.411,0.151,1.1095
Auto_1123,4441.30,3626.63,4441.42,3626.78,145.38068,43.83794,09h41m31.36s,+43d50m16.6s,133.0,1602.000,2203.236,192.188,11.46,-8.358,0.095,15.339,0.147,1.1095
Auto_1124,4430.68,1069.47,4430.77,1069.44,144.65142,44.66929,09h38m36.34s,+44d40m09.4s,149.0,1600.000,2189.198,190.907,11.47,-8.351,0.095,15.346,0.147,1.1095
Auto_1125,2361.59,1554.06,2361.62,1554.04,143.85251,44.08585,09h35m24.60s,+44d05m09.1s,150.0,1594.000,2189.781,190.339,11.50,-8.351,0.094,15.345,0.147,1.1095
Auto_1126,4394.14,1197.32,4394.31,1197.38,144.67150,44.62031,09h38m41.16s,+44d37m13.1s,131.0,1594.000,2053.616,190.726,10.77,-8.281,0.101,15.415,0.151,1.1095
Auto_1127,1886.48,3813.27,1886.53,3813.37,144.28598,43.25681,09h37m08.63s,+43d15m24.5s,147.0,1593.000,2115.888,190.895,11.08,-8.314,0.098,15.383,0.149,1.1095
Auto_1128,339.55,3641.76,339.58,3641.81,143.55356,42.99336,09h34m12.86s,+42d59m36.1s,169.0,1591.000,1982.700,190.188,10.42,-8.243,0.104,15.453,0.153,1.1095
Auto_1129,4808.57,1882.32,4808.71,1882.26,145.05655,44.48159,09h40m13.57s,+44d28m53.7s,135.0,1589.000,2014.476,192.126,10.49,-8.260,0.104,15.436,0.153,1.1095
Auto_1130,5815.73,1675.48,5815.83,1675.51,145.45830,44.75171,09h41m49.99s,+44d45m06.2s,130.0,1583.000,2104.008,191.587,10.98,-8.308,0.099,15.389,0.150,1.1095
Auto_1131,2826.29,1108.93,2826.36,1108.90,143.93330,44.32627,09h35m43.99s,+44d19m34.6s,160.0,1583.000,2194.427,189.892,11.56,-8.353,0.094,15.343,0.146,1.1095
Auto_1132,6030.39,2197.50,6030.55,2197.46,145.70376,44.62393,09h42m48.90s,+44d37m26.1s,125.0,1572.000,1958.491,191.711,10.22,-8.230,0.106,15.467,0.155,1.1095
Auto_1133,2749.50,3780.23,2749.58,3780.36,144.66199,43.44428,09h38m38.88s,+43d26m39.4s,133.0,1570.000,2075.053,190.768,10.88,-8.293,0.100,15.404,0.150,1.1095
Auto_1134,1534.25,3446.59,1534.31,3446.61,144.02540,43.30278,09h36m06.10s,+43d18m10.0s,133.0,1570.000,2031.986,190.091,10.69,-8.270,0.102,15.427,0.151,1.1095
Auto_1135,3660.13,3796.37,3660.19,3796.43,145.07552,43.62450,09h40m18.12s,+43d37m28.2s,126.0,1563.000,1946.759,191.033,10.19,-8.223,0.107,15.473,0.155,1.1095
Auto_1136,4311.87,3174.91,4311.99,3175.03,145.19589,43.95926,09h40m47.01s,+43d57m33.3s,125.0,1562.000,1911.647,190.548,10.03,-8.204,0.108,15.493,0.156,1.1095
Auto_1137,389.06,1588.25,389.07,1588.24,142.98328,43.66247,09h31m55.99s,+43d39m44.9s,183.0,1562.000,1979.763,191.293,10.35,-8.242,0.105,15.455,0.154,1.1095
Auto_1138,986.77,2467.56,986.81,2467.59,143.50213,43.50497,09h34m00.51s,+43d30m17.9s,167.0,1561.000,2014.390,190.125,10.60,-8.260,0.102,15.436,0.152,1.1095
Auto_1139,1738.07,2754.40,1738.06,2754.41,143.91857,43.56844,09h35m40.46s,+43d34m06.4s,148.0,1555.000,2025.017,189.614,10.68,-8.266,0.102,15.430,0.152,1.1095
Auto_1140,2114.37,319.43,2114.41,319.39,143.38223,44.43232,09h33m31.73s,+44d25m56.4s,160.0,1551.000,2024.347,189.179,10.70,-8.266,0.101,15.431,0.151,1.1095
Auto_1141,1556.70,2293.48,1556.75,2293.54,143.70532,43.67966,09h34m49.28s,+43d40m46.8s,155.0,1549.000,2014.009,190.168,10.59,-8.260,0.103,15.436,0.152,1.1095
Auto_1142,2792.79,546.69,2792.73,546.69,143.75481,44.50086,09h35m01.15s,+44d30m03.1s,134.0,1544.000,2122.066,190.021,11.17,-8.317,0.097,15.380,0.149,1.1095
Auto_1143,533.46,3121.01,533.45,3120.99,143.48976,43.20062,09h33m57.54s,+43d12m02.2s,180.0,1543.000,2042.744,190.164,10.74,-8.276,0.101,15.421,0.151,1.1095
Auto_1144,5686.53,2852.40,5686.69,2852.47,145.73014,44.34107,09h42m55.23s,+44d20m27.8s,132.0,1542.000,1940.767,191.774,10.12,-8.220,0.107,15.476,0.155,1.1095
Auto_1145,6067.19,1173.77,6067.34,1173.69,145.43114,44.96554,09h41m43.47s,+44d57m55.9s,146.0,1537.000,1926.486,192.387,10.01,-8.212,0.108,15.485,0.156,1.1095
Auto_1146,5967.73,2275.95,5967.90,2275.94,145.69715,44.58579,09h42m47.32s,+44d35m08.9s,142.0,1537.000,1894.998,191.413,9.90,-8.194,0.110,15.502,0.157,1.1095
Auto_1147,2267.95,2322.77,2268.05,2322.79,144.03187,43.81773,09h36m07.65s,+43d49m03.8s,139.0,1529.000,2058.748,189.999,10.84,-8.284,0.100,15.412,0.151,1.1095
Auto_1148,1698.76,2335.03,1698.77,2335.04,143.78065,43.69576,09h35m07.36s,+43d41m44.7s,157.0,1529.000,2023.799,190.244,10.64,-8.265,0.102,15.431,0.152,1.1095
Auto_1149,5704.83,3704.28,5704.95,3704.38,145.97440,44.06565,09h43m53.86s,+44d03m56.4s,130.0,1527.000,1822.216,191.539,9.51,-8.151,0.114,15.545,0.160,1.1095
Auto_1150,40.65,1618.15,40.67,1618.14,142.83869,43.57967,09h31m21.28s,+43d34m46.8s,187.0,1520.000,2020.949,190.183,10.63,-8.264,0.102,15.433,0.152,1.1095
Auto_1151,3642.31,2810.43,3642.42,2810.45,144.79014,43.94196,09h39m09.63s,+43d56m31.0s,132.0,1520.000,2050.222,191.198,10.72,-8.280,0.101,15.417,0.151,1.1095
Auto_1152,2456.75,4152.84,2456.68,4152.89,144.63572,43.26368,09h38m32.57s,+43d15m49.3s,135.0,1519.000,2130.893,191.378,11.13,-8.321,0.098,15.375,0.149,1.1095
Auto_1153,2144.30,977.25,2144.33,977.24,143.58751,44.22681,09h34m21.00s,+44d13m36.5s,157.0,1517.000,2038.677,189.904,10.74,-8.273,0.101,15.423,0.151,1.1095
Auto_1154,3559.29,145.60,3559.36,145.57,143.98610,44.78928,09h35m56.66s,+44d47m21.4s,145.0,1511.000,2035.458,190.565,10.68,-8.272,0.102,15.425,0.151,1.1095
Auto_1155,5165.30,2317.51,5165.47,2317.57,145.34256,44.41157,09h41m22.21s,+44d24m41.7s,121.0,1506.000,1841.116,191.191,9.63,-8.163,0.113,15.534,0.159,1.1095
Auto_1156,164.71,2314.18,164.72,2314.19,143.09515,43.38274,09h32m22.84s,+43d22m57.9s,180.0,1498.000,1890.834,189.962,9.95,-8.192,0.109,15.505,0.157,1.1095
Auto_1157,5412.68,432.07,5412.83,432.03,144.91789,45.07539,09h39m40.29s,+45d04m31.4s,97.0,1498.000,2135.125,192.331,11.10,-8.324,0.098,15.373,0.149,1.1095
Auto_1158,6021.16,2730.99,6021.34,2731.02,145.84876,44.44745,09h43m23.70s,+44d26m50.8s,126.0,1494.000,1819.030,191.442,9.50,-8.150,0.114,15.547,0.160,1.1095
Auto_1159,845.34,608.96,845.33,608.97,142.89948,44.07240,09h31m35.88s,+44d04m20.6s,191.0,1487.000,1817.165,189.847,9.57,-8.148,0.113,15.548,0.160,1.1095
Auto_1160,41.49,3497.91,41.52,3497.97,143.38190,42.97783,09h33m31.65s,+42d58m40.2s,165.0,1483.000,1946.979,190.033,10.25,-8.223,0.106,15.473,0.154,1.1095
Auto_1161,4654.99,41.25,4655.08,41.19,144.45680,45.04814,09h37m49.63s,+45d02m53.3s,135.0,1483.000,1883.565,190.147,9.91,-8.187,0.110,15.509,0.157,1.1095
Auto_1162,2056.15,1545.86,2056.19,1545.84,143.71289,44.02496,09h34m51.09s,+44d01m29.9s,156.0,1479.000,1892.071,189.232,10.00,-8.192,0.109,15.504,0.156,1.1095
Auto_1163,2732.87,2974.12,2732.94,2974.18,144.42664,43.70248,09h37m42.39s,+43d42m08.9s,128.0,1478.000,1902.677,189.666,10.03,-8.198,0.108,15.498,0.156,1.1095
Auto_1164,5389.72,87.26,5389.83,87.14,144.80774,45.18243,09h39m13.86s,+45d10m56.7s,137.0,1474.000,1965.438,190.376,10.32,-8.234,0.105,15.463,0.154,1.1095
Auto_1165,4640.96,1666.80,4641.04,1666.73,144.91866,44.51783,09h39m40.48s,+44d31m04.2s,126.0,1473.000,2029.301,191.273,10.61,-8.268,0.102,15.428,0.152,1.1095
Auto_1166,382.79,1598.31,382.77,1598.30,142.98344,43.65793,09h31m56.03s,+43d39m28.5s,172.0,1471.000,1846.958,190.749,9.68,-8.166,0.112,15.530,0.159,1.1095
Auto_1167,6048.95,3518.43,6049.07,3518.47,146.07941,44.19488,09h44m19.06s,+44d11m41.6s,121.0,1462.000,1822.667,190.824,9.55,-8.152,0.114,15.545,0.160,1.1095
Auto_1168,2231.58,2271.02,2231.61,2271.00,144.00069,43.82696,09h36m00.17s,+43d49m37.0s,135.0,1460.000,2024.291,189.633,10.67,-8.266,0.102,15.431,0.152,1.1095
Auto_1169,5758.56,1729.56,5758.68,1729.57,145.44744,44.72263,09h41m47.39s,+44d43m21.5s,122.0,1460.000,1811.911,191.264,9.47,-8.145,0.115,15.551,0.160,1.1095
Auto_1170,72.10,3570.06,72.08,3570.08,143.41593,42.96106,09h33m39.82s,+42d57m39.8s,167.0,1458.000,1738.067,189.418,9.18,-8.100,0.118,15.596,0.163,1.1095
Auto_1171,3024.07,76.67,3024.12,76.63,143.72255,44.70044,09h34m53.41s,+44d42m01.6s,160.0,1457.000,1966.391,189.209,10.39,-8.234,0.104,15.462,0.153,1.1095
Auto_1172,4142.05,1338.20,4142.19,1338.19,144.59699,44.52305,09h38m23.28s,+44d31m23.0s,124.0,1455.000,1817.334,189.916,9.57,-8.149,0.113,15.548,0.160,1.1095
Auto_1173,2010.75,2696.07,2010.81,2696.09,144.02364,43.64372,09h36m05.67s,+43d38m37.4s,137.0,1450.000,1873.210,190.474,9.83,-8.181,0.110,15.515,0.157,1.1095
Auto_1174,5552.73,1509.46,5552.82,1509.47,145.29072,44.75320,09h41m09.77s,+44d45m11.5s,122.0,1449.000,1852.500,191.036,9.70,-8.169,0.112,15.527,0.159,1.1095
Auto_1175,5577.21,1683.28,5577.33,1683.25,145.35130,44.70141,09h41m24.31s,+44d42m05.1s,110.0,1442.000,1748.540,191.114,9.15,-8.107,0.119,15.590,0.163,1.1095
Auto_1176,1498.36,2273.79,1498.39,2273.78,143.67364,43.67388,09h34m41.67s,+43d40m26.0s,156.0,1440.000,1934.303,189.646,10.20,-8.216,0.106,15.480,0.155,1.1095
Auto_1177,2747.84,3259.82,2747.85,3259.83,144.51440,43.61283,09h38m03.46s,+43d36m46.2s,127.0,1440.000,2024.304,190.517,10.63,-8.266,0.102,15.431,0.152,1.1095
Auto_1178,5919.19,696.04,5919.33,695.96,145.22666,45.09144,09h40m54.40s,+45d05m29.2s,129.0,1438.000,1723.041,191.196,9.01,-8.091,0.120,15.606,0.165,1.1095
Auto_1179,2913.25,4021.59,2913.34,4021.64,144.80306,43.39936,09h39m12.73s,+43d23m57.7s,114.0,1437.000,1937.397,191.094,10.14,-8.218,0.107,15.478,0.155,1.1095
Auto_1180,6089.37,2713.09,6089.51,2713.07,145.87488,44.46687,09h43m29.97s,+44d28m00.7s,124.0,1437.000,1830.905,190.081,9.63,-8.157,0.113,15.540,0.159,1.1095
Auto_1181,3997.05,3716.23,3997.17,3716.37,145.20500,43.71892,09h40m49.20s,+43d43m08.1s,120.0,1436.000,1828.587,190.499,9.60,-8.155,0.113,15.541,0.159,1.1095
Auto_1182,92.82,731.99,92.79,731.97,142.60296,43.87400,09h30m24.71s,+43d52m26.4s,179.0,1434.000,1758.989,189.177,9.30,-8.113,0.117,15.583,0.162,1.1095
Auto_1183,3147.01,1104.49,3147.12,1104.42,144.07722,44.39415,09h36m18.53s,+44d23m38.9s,119.0,1432.000,1875.003,190.350,9.85,-8.183,0.110,15.514,0.157,1.1095
Auto_1184,4149.45,3816.81,4149.56,3816.94,145.30178,43.71694,09h41m12.43s,+43d43m01.0s,111.0,1427.000,1898.592,190.551,9.96,-8.196,0.109,15.500,0.156,1.1095
Auto_1185,1220.16,2940.14,1220.16,2940.13,143.74139,43.40121,09h34m57.93s,+43d24m04.4s,158.0,1427.000,1836.366,189.097,9.71,-8.160,0.112,15.537,0.158,1.1095
Auto_1186,5950.62,2482.67,5950.74,2482.68,145.74726,44.51474,09h42m59.34s,+44d30m53.1s,121.0,1427.000,1896.828,191.849,9.89,-8.195,0.110,15.501,0.157,1.1095
Auto_1187,5712.96,1774.21,5712.96,1774.20,145.43921,44.69893,09h41m45.41s,+44d41m56.1s,118.0,1424.000,1858.115,191.210,9.72,-8.173,0.112,15.524,0.158,1.1095
Auto_1188,3722.93,312.44,3723.00,312.45,144.10927,44.76925,09h36m26.22s,+44d46m09.3s,138.0,1424.000,1890.030,190.385,9.93,-8.191,0.109,15.505,0.157,1.1095
Auto_1189,1504.91,2202.72,1504.95,2202.73,143.65608,43.69817,09h34m37.46s,+43d41m53.4s,152.0,1424.000,1772.616,189.384,9.36,-8.122,0.116,15.575,0.161,1.1095
Auto_1190,3962.14,1218.90,3962.26,1218.86,144.48069,44.52495,09h37m55.36s,+44d31m29.8s,132.0,1419.000,1757.414,189.841,9.26,-8.112,0.117,15.584,0.162,1.1095
Auto_1191,4875.67,1643.86,4875.77,1643.81,145.01927,44.57289,09h40m04.63s,+44d34m22.4s,123.0,1418.000,1824.635,190.565,9.57,-8.153,0.113,15.543,0.160,1.1095
Auto_1192,5671.15,631.90,5671.31,631.85,145.09421,45.06256,09h40m22.61s,+45d03m45.2s,137.0,1414.000,1680.261,191.321,8.78,-8.063,0.124,15.633,0.167,1.1095
Auto_1193,1523.28,1367.93,1523.29,1367.93,143.42270,43.97110,09h33m41.45s,+43d58m16.0s,163.0,1412.000,1874.900,188.709,9.94,-8.182,0.109,15.514,0.157,1.1095
Auto_1194,988.84,2013.76,988.81,2013.77,143.37201,43.65145,09h33m29.28s,+43d39m05.2s,164.0,1406.000,1808.338,189.389,9.55,-8.143,0.114,15.553,0.160,1.1095
Auto_1195,4752.86,494.30,4752.99,494.34,144.63297,44.92152,09h38m31.91s,+44d55m17.5s,116.0,1402.000,1808.506,190.769,9.48,-8.143,0.115,15.553,0.160,1.1095
Auto_1196,3386.97,904.20,3387.04,904.28,144.12812,44.50857,09h36m30.75s,+44d30m30.9s,114.0,1400.000,1797.829,189.807,9.47,-8.137,0.115,15.560,0.160,1.1095
Auto_1197,5692.85,3671.25,5692.93,3671.38,145.95988,44.07409,09h43m50.37s,+44d04m26.7s,121.0,1399.000,1852.150,191.876,9.65,-8.169,0.112,15.527,0.159,1.1095
Auto_1198,2700.28,457.80,2700.32,457.77,143.68705,44.51025,09h34m44.89s,+44d30m36.9s,154.0,1398.000,1884.760,189.457,9.95,-8.188,0.109,15.508,0.157,1.1095
Auto_1199,2370.47,1135.32,2370.50,1135.28,143.73522,44.22298,09h34m56.45s,+44d13m22.7s,133.0,1398.000,1873.131,188.747,9.92,-8.181,0.109,15.515,0.157,1.1095
Auto_1200,6072.87,2495.82,6073.15,2495.84,145.80673,44.53474,09h43m13.62s,+44d32m05.1s,108.0,1397.000,1700.591,190.964,8.91,-8.076,0.122,15.620,0.166,1.1095
