id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err,airmass,is_variable
Auto_784,2100.08,2264.11,2100.10,2264.13,143.95053,43.80583,09h35m48.13s,+43d48m21.0s,232.0,1321.000,1447.181,149.950,9.65,-7.901,0.112,15.781,0.119,1.0554,No
Auto_785,4498.31,1382.83,4498.30,1382.83,144.78323,44.58433,09h39m07.97s,+44d35m03.6s,200.0,1320.000,1649.955,149.738,11.02,-8.044,0.099,15.638,0.105,1.0554,No
Auto_786,4219.03,13.46,4219.03,13.50,144.26043,44.97098,09h37m02.50s,+44d58m15.5s,163.0,1319.000,1776.899,151.105,11.76,-8.124,0.092,15.558,0.100,1.0554,No
Auto_787,6040.45,3920.68,6040.44,3920.72,146.19536,44.06404,09h44m46.89s,+44d03m50.5s,148.0,1316.000,1553.390,149.930,10.36,-7.978,0.105,15.704,0.111,1.0554,No
Auto_788,6014.88,3574.99,6014.96,3574.99,146.08919,44.17230,09h44m21.41s,+44d10m20.3s,154.0,1311.000,1610.409,150.772,10.68,-8.017,0.102,15.665,0.108,1.0554,No
Auto_789,5985.67,1582.23,5985.74,1582.22,145.52034,44.81863,09h42m04.88s,+44d49m07.1s,138.0,1308.000,1560.806,146.652,10.64,-7.983,0.102,15.698,0.109,1.0554,No
Auto_790,3548.19,1658.25,3548.19,1658.28,144.42975,44.30076,09h37m43.14s,+44d18m02.7s,216.0,1307.000,1541.152,148.572,10.37,-7.970,0.105,15.712,0.111,1.0554,No
Auto_791,1918.26,909.27,1918.27,909.27,143.47748,44.20537,09h33m54.60s,+44d12m19.3s,182.0,1302.000,1364.745,149.075,9.15,-7.838,0.119,15.844,0.124,1.0554,No
Auto_792,4601.48,1916.94,4601.49,1916.96,144.98265,44.43141,09h39m55.84s,+44d25m53.1s,196.0,1302.000,1584.529,150.422,10.53,-8.000,0.103,15.682,0.110,1.0554,No
Auto_793,5671.00,2602.32,5670.96,2602.41,145.66340,44.42258,09h42m39.22s,+44d25m21.3s,125.0,1297.000,1520.058,150.226,10.12,-7.955,0.107,15.727,0.114,1.0554,No
Auto_794,5184.02,390.53,5184.07,390.52,144.81207,45.04543,09h39m14.90s,+45d02m43.5s,132.0,1289.000,1584.863,147.519,10.74,-8.000,0.101,15.682,0.108,1.0554,No
Auto_795,2594.33,326.27,2594.34,326.28,143.61225,44.53419,09h34m26.94s,+44d32m03.1s,155.0,1286.000,1491.245,150.777,9.89,-7.934,0.110,15.748,0.116,1.0554,No
Auto_796,674.34,1979.17,674.35,1979.20,143.23370,43.60114,09h32m56.09s,+43d36m04.1s,150.0,1284.000,1411.111,150.592,9.37,-7.874,0.116,15.808,0.122,1.0554,No
Auto_797,4042.85,263.51,4042.88,263.51,144.25250,44.85412,09h37m00.60s,+44d51m14.8s,144.0,1282.000,1666.062,150.516,11.07,-8.054,0.098,15.628,0.105,1.0554,No
Auto_798,533.44,1216.28,533.44,1216.32,142.94998,43.81640,09h31m48.00s,+43d48m59.0s,147.0,1277.000,1372.670,151.356,9.07,-7.844,0.120,15.838,0.125,1.0554,No
Auto_799,4764.64,226.06,4764.68,226.06,144.57208,45.01368,09h38m17.30s,+45d00m49.2s,161.0,1275.000,1581.643,147.028,10.76,-7.998,0.101,15.684,0.108,1.0554,Yes
Auto_800,5672.12,3884.92,5672.05,3884.95,146.01885,44.00283,09h44m04.52s,+44d00m10.2s,150.0,1274.000,1577.964,147.215,10.72,-7.995,0.101,15.687,0.108,1.0554,No
Auto_801,323.63,1376.79,323.61,1376.76,142.90412,43.72088,09h31m36.99s,+43d43m15.2s,130.0,1271.000,1341.033,153.228,8.75,-7.819,0.124,15.863,0.130,1.0554,No
Auto_802,3953.52,1768.08,3953.47,1768.11,144.64528,44.34805,09h38m34.87s,+44d20m53.0s,179.0,1256.000,1400.164,151.822,9.22,-7.865,0.118,15.816,0.124,1.0554,No
Auto_803,4558.29,3867.03,4558.33,3867.07,145.51022,43.78621,09h42m02.45s,+43d47m10.4s,192.0,1255.000,1394.012,148.292,9.40,-7.861,0.115,15.821,0.121,1.0554,No
Auto_804,2730.78,1005.45,2730.74,1005.49,143.87135,44.34353,09h35m29.12s,+44d20m36.7s,178.0,1254.000,1571.017,148.981,10.55,-7.990,0.103,15.691,0.110,1.0554,No
Auto_805,2882.99,1624.83,2882.97,1624.82,144.11901,44.17466,09h36m28.56s,+44d10m28.8s,210.0,1250.000,1579.442,146.561,10.78,-7.996,0.101,15.686,0.108,1.0554,No
Auto_806,236.34,3806.38,236.43,3806.31,143.56562,42.92387,09h34m15.75s,+42d55m25.9s,121.0,1242.000,1456.867,147.835,9.85,-7.909,0.110,15.773,0.116,1.0554,No
Auto_807,1320.46,2186.69,1320.48,2186.68,143.58016,43.66905,09h34m19.24s,+43d40m08.6s,163.0,1242.000,1342.576,147.936,9.08,-7.820,0.120,15.862,0.125,1.0554,No
Auto_808,1970.05,783.53,1970.01,783.55,143.46416,44.25667,09h33m51.40s,+44d15m24.0s,161.0,1236.000,1661.680,155.659,10.68,-8.051,0.102,15.630,0.108,1.0554,Yes
Auto_809,5959.19,201.68,5959.28,201.65,145.11417,45.26229,09h40m27.40s,+45d15m44.2s,132.0,1233.000,1590.443,152.699,10.42,-8.004,0.104,15.678,0.111,1.0554,No
Auto_810,587.69,1754.78,587.67,1754.78,143.13041,43.65507,09h32m31.30s,+43d39m18.2s,140.0,1229.000,1167.301,149.195,7.82,-7.668,0.139,16.014,0.144,1.0554,No
Auto_811,1955.13,3464.49,1955.12,3464.54,144.22812,43.38766,09h36m54.75s,+43d23m15.6s,130.0,1223.000,1282.855,149.839,8.56,-7.770,0.127,15.911,0.132,1.0554,No
Auto_812,2848.98,1908.69,2848.94,1908.71,144.18525,44.07566,09h36m44.46s,+44d04m32.4s,193.0,1219.000,1461.518,146.577,9.97,-7.912,0.109,15.770,0.115,1.0554,No
Auto_813,3224.78,2863.94,3224.77,2863.93,144.62723,43.84273,09h38m30.54s,+43d50m33.8s,212.0,1216.000,1214.665,147.836,8.22,-7.711,0.132,15.971,0.137,1.0554,No
Auto_814,3824.90,2202.92,3824.90,2202.91,144.71091,44.18035,09h38m50.62s,+44d10m49.3s,181.0,1214.000,1539.151,148.623,10.36,-7.968,0.105,15.714,0.111,1.0554,No
Auto_815,4485.33,2397.70,4485.40,2397.66,145.06607,44.25115,09h40m15.86s,+44d15m04.2s,137.0,1211.000,1337.627,150.546,8.89,-7.816,0.122,15.866,0.128,1.0554,No
Auto_816,5631.52,2234.61,5631.48,2234.62,145.54233,44.53494,09h42m10.16s,+44d32m05.8s,139.0,1208.000,1492.770,151.095,9.88,-7.935,0.110,15.747,0.116,1.0554,No
Auto_817,297.41,1000.84,297.37,1000.82,142.78304,43.83571,09h31m07.93s,+43d50m08.5s,129.0,1203.000,1356.044,153.979,8.81,-7.831,0.123,15.851,0.129,1.0554,No
Auto_818,3572.24,476.26,3572.25,476.29,144.09960,44.68858,09h36m23.90s,+44d41m18.9s,183.0,1201.000,1404.691,149.919,9.37,-7.869,0.116,15.813,0.122,1.0554,No
Auto_819,734.46,9.63,734.49,9.66,142.68635,44.24484,09h30m44.72s,+44d14m41.4s,110.0,1198.000,1431.170,152.066,9.41,-7.889,0.115,15.793,0.121,1.0554,No
Auto_820,3807.34,3977.10,3807.37,3977.14,145.20215,43.59894,09h40m48.52s,+43d35m56.2s,191.0,1197.000,1429.792,149.006,9.60,-7.888,0.113,15.794,0.119,1.0554,No
Auto_821,2877.61,267.14,2877.64,267.12,143.72324,44.61220,09h34m53.58s,+44d36m43.9s,135.0,1197.000,1324.096,151.842,8.72,-7.805,0.125,15.877,0.130,1.0554,No
Auto_822,4573.35,2953.90,4573.38,2953.94,145.26266,44.08744,09h41m03.04s,+44d05m14.8s,164.0,1195.000,1380.352,147.516,9.36,-7.850,0.116,15.832,0.122,1.0554,No
Auto_823,5771.85,2992.76,5771.84,2992.76,145.81808,44.31485,09h43m16.34s,+44d18m53.5s,130.0,1192.000,1493.851,152.647,9.79,-7.936,0.111,15.746,0.117,1.0554,No
Auto_824,2998.32,3979.63,2998.30,3979.66,144.83949,43.43402,09h39m21.48s,+43d26m02.5s,168.0,1192.000,1305.570,148.369,8.80,-7.790,0.123,15.892,0.129,1.0554,No
Auto_825,5432.99,1131.05,5433.03,1131.03,145.13882,44.85514,09h40m33.32s,+44d51m18.5s,153.0,1192.000,1495.108,149.436,10.01,-7.937,0.109,15.745,0.115,1.0554,Yes
Auto_826,2840.33,112.97,2840.34,112.97,143.66138,44.65408,09h34m38.73s,+44d39m14.7s,173.0,1191.000,1482.213,150.322,9.86,-7.927,0.110,15.755,0.116,1.0554,No
Auto_827,1014.06,2885.73,1014.04,2885.72,143.64505,43.38025,09h34m34.81s,+43d22m48.9s,136.0,1186.000,1226.029,149.813,8.18,-7.721,0.133,15.961,0.138,1.0554,No
Auto_828,4312.78,247.59,4312.74,247.52,144.37131,44.91457,09h37m29.11s,+44d54m52.5s,131.0,1185.000,1594.374,153.953,10.36,-8.006,0.105,15.675,0.111,1.0554,No
Auto_829,4794.85,1394.76,4794.85,1394.76,144.92207,44.64061,09h39m41.30s,+44d38m26.2s,152.0,1185.000,1462.358,151.268,9.67,-7.913,0.112,15.769,0.118,1.0554,No
Auto_830,750.97,494.09,750.97,494.03,142.83554,44.09349,09h31m20.53s,+44d05m36.6s,123.0,1185.000,1485.740,152.332,9.75,-7.930,0.111,15.752,0.118,1.0554,No
Auto_831,2305.40,179.35,2305.44,179.32,143.43892,44.52113,09h33m45.34s,+44d31m16.1s,133.0,1180.000,1535.118,154.171,9.96,-7.965,0.109,15.717,0.115,1.0554,No
Auto_832,5352.68,3561.71,5352.73,3561.69,145.78527,44.04510,09h43m08.46s,+44d02m42.4s,118.0,1179.000,1374.300,149.062,9.22,-7.845,0.118,15.837,0.124,1.0554,No
Auto_833,5751.33,3336.85,5751.36,3336.88,145.90403,44.19808,09h43m36.97s,+44d11m53.1s,142.0,1177.000,1575.849,148.688,10.60,-7.994,0.102,15.688,0.109,1.0554,No
Auto_834,899.47,3517.30,899.57,3517.24,143.77482,43.15332,09h35m05.96s,+43d09m12.0s,146.0,1177.000,1243.037,148.889,8.35,-7.736,0.130,15.946,0.135,1.0554,No
Auto_835,3525.07,2343.65,3525.06,2343.67,144.61512,44.07331,09h38m27.63s,+44d04m23.9s,192.0,1173.000,1324.527,148.408,8.92,-7.805,0.122,15.877,0.127,1.0554,No
Auto_836,2305.02,3010.79,2304.99,3010.79,144.25564,43.60642,09h37m01.35s,+43d36m23.1s,207.0,1169.000,1231.715,145.790,8.45,-7.726,0.129,15.956,0.134,1.0554,No
Auto_837,5081.32,291.90,5081.43,291.85,144.73644,45.05661,09h38m56.75s,+45d03m23.8s,158.0,1169.000,1461.023,149.283,9.79,-7.912,0.111,15.770,0.117,1.0554,No
Auto_838,4682.13,3030.27,4682.16,3030.29,145.33340,44.08443,09h41m20.02s,+44d05m03.9s,164.0,1168.000,1254.468,148.662,8.44,-7.746,0.129,15.936,0.134,1.0554,No
Auto_839,2094.47,385.29,2094.45,385.31,143.40403,44.41081,09h33m36.97s,+44d24m38.9s,138.0,1167.000,1292.977,151.905,8.51,-7.779,0.128,15.903,0.133,1.0554,No
Auto_840,3860.06,607.77,3860.06,607.77,144.26886,44.70530,09h37m04.53s,+44d42m19.1s,182.0,1165.000,1492.504,152.166,9.81,-7.935,0.111,15.747,0.117,1.0554,No
Auto_841,363.96,1476.61,363.92,1476.65,142.95092,43.69737,09h31m48.22s,+43d41m50.5s,132.0,1159.000,1407.362,152.643,9.22,-7.871,0.118,15.811,0.124,1.0554,No
Auto_842,2649.06,3681.57,2649.03,3681.62,144.59944,43.45953,09h38m23.86s,+43d27m34.3s,144.0,1156.000,1241.814,150.724,8.24,-7.735,0.132,15.947,0.137,1.0554,No
Auto_843,1305.00,2819.15,1305.02,2819.14,143.75498,43.46196,09h35m01.19s,+43d27m43.0s,168.0,1145.000,1149.355,148.360,7.75,-7.651,0.140,16.031,0.145,1.0554,No
Auto_844,1826.95,1027.60,1826.94,1027.60,143.47093,44.14818,09h33m53.02s,+44d08m53.4s,158.0,1145.000,1227.689,151.274,8.12,-7.723,0.134,15.959,0.139,1.0554,No
Auto_845,858.22,2421.59,858.28,2421.58,143.44274,43.49726,09h33m46.26s,+43d29m50.1s,125.0,1142.000,1216.077,152.809,7.96,-7.712,0.136,15.969,0.142,1.0554,No
Auto_846,5788.67,1948.43,5788.67,1948.45,145.53358,44.65982,09h42m08.06s,+44d39m35.3s,117.0,1137.000,1519.427,150.158,10.12,-7.954,0.107,15.728,0.114,1.0554,No
Auto_847,983.98,3051.07,983.99,3051.07,143.67908,43.32079,09h34m42.98s,+43d19m14.9s,162.0,1136.000,1227.560,148.441,8.27,-7.723,0.131,15.959,0.137,1.0554,No
Auto_848,2637.93,3690.59,2637.90,3690.64,144.59699,43.45433,09h38m23.28s,+43d27m15.6s,143.0,1130.000,1363.479,148.434,9.19,-7.837,0.118,15.845,0.124,1.0554,No
Auto_849,3690.07,4074.94,3690.08,4074.93,145.17658,43.54337,09h40m42.38s,+43d32m36.1s,173.0,1126.000,1297.009,149.088,8.70,-7.782,0.125,15.899,0.130,1.0554,No
Auto_850,6116.72,3236.88,6116.74,3236.85,146.04242,44.30327,09h44m10.18s,+44d18m11.8s,123.0,1122.000,1298.500,152.000,8.54,-7.784,0.127,15.898,0.133,1.0554,No
Auto_851,2424.00,405.25,2424.01,405.26,143.55834,44.47325,09h34m14.00s,+44d28m23.7s,147.0,1112.000,1228.182,147.348,8.34,-7.723,0.130,15.959,0.136,1.0554,No
Auto_852,4734.91,773.73,4734.96,773.71,144.71654,44.83023,09h38m51.97s,+44d49m48.8s,129.0,1110.000,1408.782,150.167,9.38,-7.872,0.116,15.810,0.122,1.0554,No
Auto_853,4404.82,3963.01,4404.80,3963.00,145.46749,43.72403,09h41m52.20s,+43d43m26.5s,165.0,1110.000,1304.451,150.102,8.69,-7.789,0.125,15.893,0.130,1.0554,No
Auto_854,1595.82,3076.09,1595.82,3076.08,143.95768,43.43917,09h35m49.84s,+43d26m21.0s,187.0,1106.000,1238.043,150.187,8.24,-7.732,0.132,15.950,0.137,1.0554,No
Auto_855,4973.48,413.91,4973.53,413.90,144.72217,44.99526,09h38m53.32s,+44d59m43.0s,135.0,1106.000,1336.782,147.815,9.04,-7.815,0.120,15.867,0.126,1.0554,No
Auto_856,2379.47,2368.75,2379.49,2368.73,144.10582,43.82971,09h36m25.40s,+43d49m47.0s,165.0,1105.000,1152.438,146.472,7.87,-7.654,0.138,16.028,0.143,1.0554,No
Auto_857,1204.63,3228.99,1204.63,3228.96,143.82759,43.30910,09h35m18.62s,+43d18m32.8s,167.0,1104.000,1280.804,148.393,8.63,-7.769,0.126,15.913,0.131,1.0554,No
Auto_858,5733.25,1949.10,5733.32,1949.11,145.50843,44.64854,09h42m02.02s,+44d38m54.8s,136.0,1103.000,1136.610,145.768,7.80,-7.639,0.139,16.043,0.144,1.0554,No
Auto_859,4483.11,3875.89,4483.12,3875.89,145.47872,43.76821,09h41m54.89s,+43d46m05.6s,167.0,1103.000,1302.414,151.234,8.61,-7.787,0.126,15.895,0.132,1.0554,No
Auto_860,217.05,1496.00,217.04,1496.02,142.89187,43.66032,09h31m34.05s,+43d39m37.1s,117.0,1093.000,1237.243,149.880,8.25,-7.731,0.132,15.951,0.137,1.0554,No
Auto_861,866.49,1489.82,866.47,1489.86,143.17694,43.79852,09h32m42.46s,+43d47m54.7s,119.0,1092.000,1200.034,152.290,7.88,-7.698,0.138,15.984,0.143,1.0554,No
Auto_862,5572.43,3940.28,5572.50,3940.36,145.98889,43.96491,09h43m57.33s,+43d57m53.7s,113.0,1090.000,1465.224,151.959,9.64,-7.915,0.113,15.767,0.119,1.0554,No
Auto_863,5684.51,373.69,5684.62,373.65,145.03724,45.15161,09h40m08.94s,+45d09m05.8s,135.0,1088.000,1368.653,149.321,9.17,-7.841,0.118,15.841,0.124,1.0554,No
Auto_864,3952.52,3869.63,3952.53,3869.58,145.23765,43.66330,09h40m57.04s,+43d39m47.9s,121.0,1085.000,1259.290,148.546,8.48,-7.750,0.128,15.932,0.133,1.0554,No
Auto_865,1311.44,2598.91,1311.48,2598.88,143.69470,43.53430,09h34m46.73s,+43d32m03.5s,141.0,1079.000,1141.630,149.668,7.63,-7.644,0.142,16.038,0.147,1.0554,No
Auto_866,6194.86,3960.96,6194.91,3960.96,146.27622,44.08130,09h45m06.29s,+44d04m52.7s,120.0,1078.000,1282.235,151.235,8.48,-7.770,0.128,15.912,0.133,1.0554,No
Auto_867,342.18,3514.31,342.22,3514.36,143.52873,43.03929,09h34m06.89s,+43d02m21.4s,117.0,1076.000,1202.955,150.151,8.01,-7.701,0.136,15.981,0.141,1.0554,No
Auto_868,4889.21,1458.00,4889.20,1458.03,144.98325,44.63912,09h39m55.98s,+44d38m20.8s,151.0,1071.000,1369.149,148.841,9.20,-7.841,0.118,15.841,0.124,1.0554,No
Auto_869,1674.04,3308.94,1674.05,3308.92,144.05879,43.38011,09h36m14.11s,+43d22m48.4s,169.0,1070.000,1036.387,148.381,6.98,-7.539,0.155,16.143,0.160,1.0554,No
Auto_870,3662.54,1993.66,3662.55,1993.65,144.57762,44.21523,09h38m18.63s,+44d12m54.8s,151.0,1066.000,1265.764,149.210,8.48,-7.756,0.128,15.926,0.133,1.0554,No
Auto_871,2915.77,58.39,2915.81,58.44,143.67965,44.68733,09h34m43.12s,+44d41m14.4s,133.0,1065.000,1311.416,149.948,8.75,-7.794,0.124,15.888,0.130,1.0554,No
Auto_872,4859.32,3853.78,4859.30,3853.82,145.64257,43.85094,09h42m34.22s,+43d51m03.4s,151.0,1055.000,1270.540,148.374,8.56,-7.760,0.127,15.922,0.132,1.0554,No
Auto_873,721.97,463.41,721.93,463.49,142.81371,44.09719,09h31m15.29s,+44d05m49.9s,112.0,1051.000,1212.857,148.025,8.19,-7.710,0.133,15.972,0.138,1.0554,No
Auto_874,1186.92,3126.42,1186.87,3126.47,143.79047,43.33849,09h35m09.71s,+43d20m18.6s,117.0,1049.000,1203.448,149.919,8.03,-7.701,0.135,15.981,0.140,1.0554,No
Auto_875,4783.93,2492.89,4783.90,2492.90,145.22873,44.28044,09h40m54.90s,+44d16m49.6s,169.0,1043.000,1207.707,150.792,8.01,-7.705,0.136,15.977,0.141,1.0554,No
Auto_876,4481.23,474.86,4481.24,474.86,144.51420,44.87546,09h38m03.41s,+44d52m31.7s,143.0,1039.000,1381.433,150.222,9.20,-7.851,0.118,15.831,0.124,1.0554,No
Auto_877,53.65,3624.67,53.61,3624.71,143.43388,42.94438,09h33m44.13s,+42d56m39.8s,112.0,1035.000,1140.818,147.597,7.73,-7.643,0.140,16.039,0.145,1.0554,No
Auto_878,5140.68,3401.14,5140.73,3401.26,145.64472,44.05528,09h42m34.73s,+44d03m19.0s,139.0,1035.000,1410.219,149.225,9.45,-7.873,0.115,15.809,0.121,1.0554,No
Auto_879,1803.09,2107.40,1803.10,2107.37,143.77257,43.79492,09h35m05.42s,+43d47m41.7s,149.0,1026.000,1170.610,150.552,7.78,-7.671,0.140,16.011,0.145,1.0554,No
Auto_880,1791.47,3676.86,1791.51,3676.76,144.21538,43.28542,09h36m51.69s,+43d17m07.5s,136.0,1026.000,1101.487,149.274,7.38,-7.605,0.147,16.077,0.152,1.0554,Yes
Auto_881,5171.70,157.93,5171.75,157.93,144.73925,45.11824,09h38m57.42s,+45d07m05.6s,134.0,1026.000,1331.368,148.625,8.96,-7.811,0.121,15.871,0.127,1.0554,No
Auto_882,1469.87,3470.81,1469.87,3470.80,144.01406,43.28582,09h36m03.38s,+43d17m09.0s,136.0,1026.000,1090.868,146.333,7.45,-7.594,0.146,16.087,0.150,1.0554,Yes
Auto_883,4905.98,3499.79,4905.97,3499.79,145.56572,43.97600,09h42m15.77s,+43d58m33.6s,141.0,1026.000,1315.229,145.796,9.02,-7.798,0.120,15.884,0.126,1.0554,No
Auto_884,4072.57,700.44,4072.51,700.54,144.39261,44.71890,09h37m34.23s,+44d43m08.0s,121.0,1023.000,1280.957,148.417,8.63,-7.769,0.126,15.913,0.131,1.0554,No
Auto_885,4886.65,3888.05,4886.69,3888.00,145.66438,43.84521,09h42m39.45s,+43d50m42.8s,124.0,1023.000,1231.394,146.915,8.38,-7.726,0.130,15.956,0.135,1.0554,No
Auto_886,5038.27,4012.65,5038.20,4012.69,145.76721,43.83481,09h43m04.13s,+43d50m05.3s,112.0,1018.000,1213.475,148.973,8.15,-7.710,0.133,15.972,0.138,1.0554,No
Auto_887,4745.10,1864.68,4745.12,1864.69,145.03327,44.47751,09h40m07.98s,+44d28m39.0s,128.0,1016.000,1266.035,148.489,8.53,-7.756,0.127,15.926,0.133,1.0554,No
Auto_888,88.83,506.63,88.64,506.73,142.54681,43.94955,09h30m11.23s,+43d56m58.4s,74.0,1015.000,1098.900,151.283,7.26,-7.602,0.149,16.079,0.154,1.0554,No
Auto_889,55.17,3346.52,55.19,3346.53,143.35500,43.03373,09h33m25.20s,+43d02m01.4s,118.0,1015.000,1196.619,148.383,8.06,-7.695,0.135,15.987,0.140,1.0554,No
Auto_890,654.41,199.13,654.38,199.13,142.70641,44.16739,09h30m49.54s,+44d10m02.6s,96.0,1014.000,1132.716,154.349,7.34,-7.635,0.148,16.047,0.153,1.0554,No
Auto_891,2861.53,2629.47,2861.53,2629.49,144.39698,43.84444,09h37m35.28s,+43d50m40.0s,143.0,1013.000,1234.146,150.749,8.19,-7.728,0.133,15.953,0.138,1.0554,Yes
Auto_892,1538.57,498.44,1538.53,498.43,143.18764,44.25792,09h32m45.03s,+44d15m28.5s,115.0,1011.000,1440.386,151.992,9.48,-7.896,0.115,15.786,0.121,1.0554,No
Auto_893,3227.24,139.95,3227.25,139.93,143.84485,44.72575,09h35m22.76s,+44d43m32.7s,135.0,1011.000,1266.999,148.287,8.54,-7.757,0.127,15.925,0.133,1.0554,No
Auto_894,2552.95,2539.35,2552.95,2539.35,144.23251,43.81021,09h36m55.80s,+43d48m36.8s,157.0,1010.000,1150.729,146.752,7.84,-7.652,0.138,16.029,0.143,1.0554,No
Auto_895,4787.70,1878.36,4787.72,1878.35,145.05658,44.48167,09h40m13.58s,+44d28m54.0s,131.0,1009.000,1267.394,149.627,8.47,-7.757,0.128,15.925,0.134,1.0554,Yes
Auto_896,712.85,800.39,712.85,800.36,142.90813,43.98740,09h31m37.95s,+43d59m14.6s,116.0,1006.000,1199.369,151.123,7.94,-7.697,0.137,15.984,0.142,1.0554,No
Auto_897,6154.82,2691.57,6154.92,2691.59,145.90879,44.48948,09h43m38.11s,+44d29m22.1s,106.0,1001.000,1221.720,149.038,8.20,-7.717,0.132,15.964,0.138,1.0554,No
Auto_898,3672.37,3547.16,3672.37,3547.21,145.02144,43.71162,09h40m05.15s,+43d42m41.8s,169.0,1000.000,1045.049,146.845,7.12,-7.548,0.153,16.134,0.157,1.0554,No
Auto_899,6193.25,254.95,6193.46,255.13,145.23730,45.29167,09h40m56.95s,+45d17m30.0s,96.0,998.000,1402.616,151.672,9.25,-7.867,0.117,15.815,0.123,1.0554,No
Auto_900,2663.36,927.09,2663.37,927.13,143.81817,44.35484,09h35m16.36s,+44d21m17.4s,147.0,996.000,1044.659,149.041,7.01,-7.547,0.155,16.134,0.159,1.0554,No
Auto_901,2415.26,1224.41,2415.33,1224.46,143.79241,44.20729,09h35m10.18s,+44d12m26.2s,137.0,988.000,879.433,149.563,5.88,-7.361,0.185,16.321,0.188,1.0554,No
Auto_902,5763.26,2387.80,5763.27,2387.82,145.64544,44.51113,09h42m34.91s,+44d30m40.1s,129.0,985.000,1084.806,146.819,7.39,-7.588,0.147,16.093,0.152,1.0554,No
Auto_903,5651.94,2290.65,5651.96,2290.65,145.56740,44.52070,09h42m16.18s,+44d31m14.5s,119.0,985.000,1395.706,146.231,9.54,-7.862,0.114,15.820,0.120,1.0554,No
Auto_904,3934.83,2983.26,3934.86,2983.26,144.98163,43.94860,09h39m55.59s,+43d56m55.0s,140.0,984.000,1009.293,148.152,6.81,-7.510,0.159,16.172,0.164,1.0554,No
Auto_905,5872.85,2145.31,5872.82,2145.40,145.62745,44.61225,09h42m30.59s,+44d36m44.1s,102.0,974.000,1212.285,150.908,8.03,-7.709,0.135,15.973,0.140,1.0554,No
Auto_906,3705.52,1566.56,3705.53,1566.56,144.47487,44.36279,09h37m53.97s,+44d21m46.1s,125.0,974.000,1152.323,147.597,7.81,-7.654,0.139,16.028,0.144,1.0554,No
Auto_907,3651.69,613.78,3651.71,613.78,144.17565,44.66051,09h36m42.16s,+44d39m37.8s,131.0,968.000,1045.162,146.405,7.14,-7.548,0.152,16.134,0.157,1.0554,No
Auto_908,1031.98,3036.01,1032.00,3036.02,143.69601,43.33557,09h34m47.04s,+43d20m08.1s,150.0,964.000,942.573,150.091,6.28,-7.436,0.173,16.246,0.177,1.0554,No
Auto_909,1657.91,257.90,1657.93,257.91,143.17079,44.36017,09h32m40.99s,+44d21m36.6s,120.0,963.000,978.322,149.814,6.53,-7.476,0.166,16.206,0.170,1.0554,No
Auto_910,165.11,3837.47,165.04,3837.50,143.54330,42.89925,09h34m10.39s,+42d53m57.3s,77.0,963.000,1111.731,146.847,7.57,-7.615,0.143,16.067,0.148,1.0554,No
Auto_911,2588.99,3477.24,2589.00,3477.24,144.51495,43.51351,09h38m03.59s,+43d30m48.6s,163.0,963.000,986.648,147.015,6.71,-7.485,0.162,16.196,0.166,1.0554,No
Auto_912,5952.43,2906.16,5952.52,2906.19,145.87621,44.37908,09h43m30.29s,+44d22m44.7s,130.0,963.000,1209.655,148.019,8.17,-7.707,0.133,15.975,0.138,1.0554,No
Auto_913,2945.51,3729.81,2945.52,3729.74,144.74583,43.50438,09h38m59.00s,+43d30m15.8s,133.0,962.000,930.662,148.635,6.26,-7.422,0.173,16.260,0.177,1.0554,No
Auto_914,2245.01,3492.68,2245.01,3492.70,144.36545,43.43804,09h37m27.71s,+43d26m16.9s,133.0,961.000,963.426,150.809,6.39,-7.460,0.170,16.222,0.174,1.0554,No
Auto_915,1226.00,187.66,1226.00,187.64,142.95715,44.29177,09h31m49.71s,+44d17m30.4s,121.0,960.000,1057.009,150.931,7.00,-7.560,0.155,16.122,0.160,1.0554,No
Auto_916,2753.96,1813.50,2753.99,1813.46,144.11504,44.08689,09h36m27.61s,+44d05m12.8s,121.0,960.000,1105.023,150.297,7.35,-7.608,0.148,16.073,0.152,1.0554,No
Auto_917,3606.34,3331.06,3606.35,3331.08,144.93107,43.76856,09h39m43.46s,+43d46m06.8s,173.0,959.000,1076.194,146.111,7.37,-7.580,0.147,16.102,0.152,1.0554,No
Auto_918,1511.40,2281.58,1511.39,2281.61,143.69250,43.67814,09h34m46.20s,+43d40m41.3s,131.0,958.000,966.377,150.762,6.41,-7.463,0.169,16.219,0.174,1.0554,No
Auto_919,4792.65,3666.94,4792.60,3667.00,145.56076,43.89863,09h42m14.58s,+43d53m55.1s,119.0,957.000,1299.736,147.246,8.83,-7.785,0.123,15.897,0.129,1.0554,No
Auto_920,1003.04,591.57,1003.03,591.65,142.97597,44.11542,09h31m54.23s,+44d06m55.5s,101.0,957.000,887.264,153.898,5.77,-7.370,0.188,16.312,0.192,1.0554,No
Auto_921,820.70,250.10,820.71,250.08,142.79508,44.18626,09h31m10.82s,+44d11m10.5s,99.0,956.000,1260.324,149.736,8.42,-7.751,0.129,15.931,0.134,1.0554,No
